filename	read_id	run_id	channel	mux	start_time	duration	template_start	template_duration	sequence_length_template	mean_qscore_template	barcode	alignment_genome	alignment_genome_start	alignment_genome_end	alignment_strand_start	alignment_strand_end	alignment_direction	alignment_length	alignment_num_aligned	alignment_num_correct	alignment_num_insertions	alignment_num_deletions	alignment_num_substitutions	alignment_mapq	alignment_strand_coverage	alignment_identity	alignment_accuracy	alignment_bed_hits
PBE25638_skip_873b4ebd_a0d787db_139.pod5	7fa13790-e2f0-49b6-aa13-c6bc6343f163	a0d787db021a56fb511c873173417fd72e8840ce	1373	4	162515	155.335	162515	155.24	53076	30.3011	unclassified	chr10	125501320	125553138	6	53076	-	53127	51761	51669	1309	57	92	60	0.999887	0.998223	0.972556	0
PBE25638_skip_873b4ebd_a0d787db_139.pod5	301efcab-3995-4b39-97a7-f540815b2846	a0d787db021a56fb511c873173417fd72e8840ce	1193	3	162734	282.295	162735	282.166	63761	25.4795	unclassified	chr4	124327531	124391108	0	63761	-	63840	63498	63415	263	79	83	60	1	0.998693	0.993343	0
PBE25638_skip_873b4ebd_a0d787db_139.pod5	6a8cf38b-fb6b-408b-ba01-c61773dd2429	a0d787db021a56fb511c873173417fd72e8840ce	1084	3	162928	123.523	162928	123.38	47458	25.2343	unclassified	chr17	58451776	58495223	4007	47448	+	43517	43371	43254	70	76	117	60	0.915357	0.997302	0.993956	0
PBE25638_skip_873b4ebd_a0d787db_139.pod5	c1ce3a73-618d-4b4e-b260-10d6d0147da6	a0d787db021a56fb511c873173417fd72e8840ce	1174	4	162422	309.678	162422	309.676	46964	3.76591	unclassified	chr19	56538776	56538821	14575	14620	+	45	45	45	0	0	0	0	0.000958181	1	1	0
PBE25638_skip_873b4ebd_a0d787db_139.pod5	890cca6b-2d03-4811-9680-a81540f5554c	a0d787db021a56fb511c873173417fd72e8840ce	1406	2	162670	158.63	162670	158.51	69719	25.3683	unclassified	chr2	11949037	12018768	0	69715	+	69850	69596	69449	119	135	147	60	0.999943	0.997888	0.994259	0
PBE25638_skip_873b4ebd_a0d787db_139.pod5	05680c67-63b3-47ff-aa1e-178f322f14fd	a0d787db021a56fb511c873173417fd72e8840ce	1283	3	162051	186.098	162051	185.97	66613	29.2512	unclassified	chr10	88492045	88558674	0	66613	+	66716	66526	66457	87	103	69	60	1	0.998963	0.996118	0
PBE25638_skip_873b4ebd_a0d787db_139.pod5	96022051-8efa-4812-b010-459e1b51144b	a0d787db021a56fb511c873173417fd72e8840ce	1211	1	163086	163.206	163086	163.085	53819	16.9918	unclassified	chr2	189022284	189074401	0	53810	+	53970	51957	51756	1853	160	201	60	0.999833	0.996131	0.958977	0
PBE25638_skip_873b4ebd_a0d787db_139.pod5	b35af7f0-a392-4f4e-94a3-595f9d58168a	a0d787db021a56fb511c873173417fd72e8840ce	1661	4	161862	164.784	161862	164.672	28057	6.24061	unclassified	chr18	22651521	22667350	4666	28057	-	23582	15638	15203	7753	191	435	60	0.833696	0.972183	0.644687	0
PBE25638_skip_873b4ebd_a0d787db_139.pod5	9c722167-be56-4934-ac39-4ee9758bea19	a0d787db021a56fb511c873173417fd72e8840ce	1370	4	161738	134.107	161738	134.006	38217	28.652	unclassified	chr1	221195442	221233664	0	38208	+	38243	38187	38160	21	35	27	60	0.999765	0.999293	0.99783	0
PBE25638_skip_873b4ebd_a0d787db_139.pod5	3fc94f61-a89c-4d7f-848a-53e5c25d703b	a0d787db021a56fb511c873173417fd72e8840ce	1818	2	163251	157.773	163251	157.771	36802	4.45703	unclassified	chr4	13935182	13937616	1109	3325	-	2554	2096	1813	120	338	283	1	0.0602141	0.864981	0.709867	0
PBE25638_skip_873b4ebd_a0d787db_139.pod5	c6ccc45d-2dd9-4629-a589-1f7f6711dd38	a0d787db021a56fb511c873173417fd72e8840ce	1736	3	163140	135.097	163140	135.095	47661	11.806	unclassified	chr11	63889208	63932453	4222	47604	-	44810	41817	40275	1565	1428	1542	60	0.91022	0.963125	0.898795	0
PBE25638_skip_873b4ebd_a0d787db_139.pod5	7c1872f7-5e8c-42c0-9b24-220319af2cec	a0d787db021a56fb511c873173417fd72e8840ce	1379	4	162908	179.6	162908	179.477	61532	30.0664	unclassified	chr11	77622543	77684134	9	61532	-	61647	61467	61408	56	124	59	60	0.999854	0.99904	0.996123	0
PBE25638_skip_873b4ebd_a0d787db_139.pod5	8f709a8f-aacb-4177-bb83-59a40bd9eee2	a0d787db021a56fb511c873173417fd72e8840ce	1131	2	162061	141.62	162061	141.511	59357	25.965	unclassified	chr4	102546037	102605385	0	59345	+	59441	59252	59149	93	96	103	60	0.999798	0.998262	0.995088	0
PBE25638_skip_873b4ebd_a0d787db_139.pod5	10d132f6-95b7-495a-8042-c2ae2f1ba966	a0d787db021a56fb511c873173417fd72e8840ce	1066	1	162058	126.73	162059	126.589	50204	26.5056	unclassified	chr8	8749861	8800074	0	50198	+	50299	50112	49992	86	101	120	60	0.99988	0.997605	0.993896	0
PBE25638_skip_873b4ebd_a0d787db_139.pod5	7a4a0f0b-55b4-4d72-8429-83a0545a44b2	a0d787db021a56fb511c873173417fd72e8840ce	1642	3	161890	127.364	161890	127.25	46970	17.5411	unclassified	chr17	58293609	58340566	8	46970	-	47312	46607	46213	355	350	394	60	0.99983	0.991546	0.976771	0
PBE25638_skip_873b4ebd_a0d787db_139.pod5	241c6128-d998-4132-8f1e-6149752b441b	a0d787db021a56fb511c873173417fd72e8840ce	1597	3	162555	137.544	162555	137.396	53438	25.8404	unclassified	chr18	76341574	76396389	6	53438	-	55101	53146	53026	286	1669	120	60	0.999888	0.997742	0.962342	0
PBE25638_skip_873b4ebd_a0d787db_139.pod5	57bfda06-02f3-4708-bc19-d6b463928ccd	a0d787db021a56fb511c873173417fd72e8840ce	1647	3	161954	125.966	161954	125.826	44798	29.2137	unclassified	chr1	107980560	108025261	7	44798	-	44840	44652	44595	139	49	57	60	0.999844	0.998723	0.994536	0
PBE25638_skip_873b4ebd_a0d787db_139.pod5	549f6228-b409-411e-af7d-3ba23e6401a4	a0d787db021a56fb511c873173417fd72e8840ce	1639	3	161770	161.714	161770	161.552	63107	40.7675	unclassified	chr1	124196034	124206773	52374	63107	-	10752	10720	9965	13	19	755	2	0.170076	0.929571	0.926804	0
PBE25638_skip_873b4ebd_a0d787db_139.pod5	a2301a39-9524-41c1-bbe7-649cb331b197	a0d787db021a56fb511c873173417fd72e8840ce	1575	1	161948	148.843	161948	148.841	47287	13.2232	unclassified	chr8	140851926	140899339	49	47282	+	48304	46342	45096	891	1071	1246	60	0.998858	0.973113	0.933587	0
PBE25638_skip_873b4ebd_a0d787db_139.pod5	b73da006-9584-4be4-b57f-7a21f84b036e	a0d787db021a56fb511c873173417fd72e8840ce	1227	1	162614	221.281	162614	221.279	46910	2.74156	unclassified	chr16	88791198	88791348	36859	37005	-	156	140	132	6	10	8	1	0.00311234	0.942857	0.846154	0
PBE25638_skip_873b4ebd_a0d787db_139.pod5	9a7b6450-cbe4-4c1f-a488-8070e77a2619	a0d787db021a56fb511c873173417fd72e8840ce	1066	1	161919	138.699	161920	138.586	53643	28.8285	unclassified	chr19	12151935	12205619	0	53637	+	53736	53585	53546	52	99	39	60	0.999888	0.999272	0.996464	0
PBE25638_skip_873b4ebd_a0d787db_139.pod5	47adf73a-f674-4585-a74d-7b7776910b37	a0d787db021a56fb511c873173417fd72e8840ce	1321	2	161933	120.961	161934	120.716	45274	27.829	unclassified	chr21	37812994	37858214	6	45274	-	45386	45102	44995	166	118	107	60	0.999867	0.997628	0.991385	0
PBE25638_skip_873b4ebd_a0d787db_139.pod5	1c92003a-2d69-4c7d-b67f-7f6a0e519f69	a0d787db021a56fb511c873173417fd72e8840ce	1017	1	161874	140.91	161874	140.568	53336	29.9157	unclassified	chr10	25740937	25794105	9	53336	-	53408	53087	53036	240	81	51	60	0.999831	0.999039	0.993035	0
PBE25638_skip_873b4ebd_a0d787db_139.pod5	6aeb76d0-c5aa-42fe-a370-5c8e49fdfc36	a0d787db021a56fb511c873173417fd72e8840ce	1985	4	161781	132.897	161781	132.809	56292	24.6406	unclassified	chr11	92685561	92740166	0	56292	+	56403	54494	54403	1798	111	91	60	1	0.99833	0.964541	0
PBE25638_skip_873b4ebd_a0d787db_139.pod5	02901ecb-f8e4-4594-9a55-84c650c4504f	a0d787db021a56fb511c873173417fd72e8840ce	1159	2	162378	131.288	162378	131.286	25814	2.5992	unclassified	*	-1	-1	-1	-1	*	0	0	0	0	0	0	0	0	0	0	0
PBE25638_skip_873b4ebd_a0d787db_139.pod5	8afe223f-b130-47cb-b941-d1c55479aa28	a0d787db021a56fb511c873173417fd72e8840ce	1372	4	161732	241.261	161732	241.085	89953	31.0455	unclassified	chr6	114181222	114271160	6	89953	-	90014	89871	89798	76	67	73	60	0.999933	0.999188	0.9976	0
PBE25638_skip_873b4ebd_a0d787db_139.pod5	37af3889-5874-4726-b10c-85b1877a7c03	a0d787db021a56fb511c873173417fd72e8840ce	1159	2	162113	258.06	162113	258.058	53535	2.75452	unclassified	chr6	5035606	5035690	2297	2389	+	93	83	75	9	1	8	1	0.0017185	0.903614	0.806452	0
PBE25638_skip_873b4ebd_a0d787db_139.pod5	249c1852-4096-4fe6-8ec6-3ead9c55924a	a0d787db021a56fb511c873173417fd72e8840ce	1689	1	162331	112.02	162331	111.852	41168	28.2384	unclassified	chr15	43481788	43522947	0	41168	-	41210	41117	41058	51	42	59	60	1	0.998565	0.996312	0
PBE25638_skip_873b4ebd_a0d787db_139.pod5	f9840851-79f2-4ccc-9865-4c0871eb61d9	a0d787db021a56fb511c873173417fd72e8840ce	1186	4	162646	386.065	162646	386.063	76557	9.57119	unclassified	chr1	180005770	180053963	0	48997	-	50902	46288	43533	2709	1905	2755	60	0.640007	0.940481	0.855232	0
PBE25638_skip_873b4ebd_a0d787db_139.pod5	ac07e854-e39e-4d2b-9c41-b1940470c1c0	a0d787db021a56fb511c873173417fd72e8840ce	1776	1	161910	163.755	161910	163.666	61177	30.7072	unclassified	chr2	30436880	30497711	5	61177	-	61255	60748	60607	424	83	141	60	0.999918	0.997679	0.989421	0
PBE25638_skip_873b4ebd_a0d787db_139.pod5	1ecf3a01-6230-4dca-92b8-5598fbe701f1	a0d787db021a56fb511c873173417fd72e8840ce	1572	1	161909	185.666	161909	185.502	62814	13.3587	unclassified	chr17	59043794	59091488	0	47656	+	47732	47618	47559	38	76	59	60	0.758684	0.998761	0.996376	0
PBE25638_skip_873b4ebd_a0d787db_139.pod5	97647863-ad15-48be-b8e9-764a3e5513e4	a0d787db021a56fb511c873173417fd72e8840ce	1639	3	162414	135.79	162414	135.788	49341	26.208	unclassified	chr2	152928401	152977805	34	49335	+	49502	49203	49061	98	201	142	60	0.999189	0.997114	0.991091	0
PBE25638_skip_873b4ebd_a0d787db_139.pod5	fa8d4e36-c4d8-4251-83e5-01286466bd8f	a0d787db021a56fb511c873173417fd72e8840ce	1379	4	162092	146.236	162092	146.149	59205	29.0232	unclassified	chr1	209143747	209203012	0	59205	+	59309	59161	59055	44	104	106	60	1	0.998208	0.995717	0
PBE25638_skip_873b4ebd_a0d787db_139.pod5	1a0ce1b1-3d38-43b1-abcd-c0438bf8795b	a0d787db021a56fb511c873173417fd72e8840ce	1373	4	162352	161.727	162352	161.725	41682	32.7082	unclassified	chr20	4418209	4455064	29	41676	+	41703	36799	36759	4848	56	40	60	0.99916	0.998913	0.881447	0
PBE25638_skip_873b4ebd_a0d787db_139.pod5	1d02ddd1-e4dd-4b81-a5c4-e86b46a36fd4	a0d787db021a56fb511c873173417fd72e8840ce	1211	1	162509	157.367	162509	157.365	61130	26.4025	unclassified	chr2	204568557	204629657	7	61092	-	61160	61025	60958	60	75	67	60	0.999264	0.998902	0.996697	0
PBE25638_skip_873b4ebd_a0d787db_139.pod5	eb4fd150-19f8-440c-9c78-099af46f3d8b	a0d787db021a56fb511c873173417fd72e8840ce	1815	1	162283	198.304	162283	198.302	50817	23.3604	unclassified	chr1	106810934	106861655	0	50810	+	50932	50599	50471	211	122	128	60	0.999862	0.99747	0.990949	0
PBE25638_skip_873b4ebd_a0d787db_139.pod5	2abd3915-8270-493c-b31d-9485c70df6c0	a0d787db021a56fb511c873173417fd72e8840ce	1475	1	161962	215.42	161962	215.292	91287	26.2905	unclassified	chr5	195457	287897	10	91287	-	92734	90983	90665	294	1457	318	60	0.99989	0.996505	0.977689	0
PBE25638_skip_873b4ebd_a0d787db_139.pod5	e4e2ecb0-4b38-4d58-aabe-323d45e83d96	a0d787db021a56fb511c873173417fd72e8840ce	1546	2	161837	281.521	161837	280.978	66874	15.4951	unclassified	chr8	120096937	120162694	0	66869	+	67345	65281	64735	1588	476	546	60	0.999925	0.991636	0.961244	0
PBE25638_skip_873b4ebd_a0d787db_139.pod5	811380aa-67e9-4e51-bb53-69a9cc97db09	a0d787db021a56fb511c873173417fd72e8840ce	1924	4	162427	121.845	162427	121.518	44153	24.2065	unclassified	chr6	119634460	119678656	4	44153	+	44276	44069	43931	80	127	138	60	0.999909	0.996869	0.992208	0
PBE25638_skip_873b4ebd_a0d787db_139.pod5	2da450ef-cb70-4b47-87b5-eca345ffa3b5	a0d787db021a56fb511c873173417fd72e8840ce	1443	1	162837	67.574	162837	67.572	15048	6.23364	unclassified	chr4	49316424	49323501	225	7025	+	7309	6568	5766	232	509	802	2	0.451887	0.877893	0.78889	0
PBE25638_skip_873b4ebd_a0d787db_139.pod5	468938ac-9b45-4781-b610-d139e4cc9717	a0d787db021a56fb511c873173417fd72e8840ce	1386	1	162410	191.246	162410	191.116	58777	34.2189	unclassified	chr8	63999210	64058008	0	58777	+	58824	58751	58687	26	47	64	60	1	0.998911	0.997671	0
PBE25638_skip_873b4ebd_a0d787db_139.pod5	44dd50e8-7111-4cae-af86-902c771b54fb	a0d787db021a56fb511c873173417fd72e8840ce	1270	4	162004	252.728	162004	252.588	87401	27.4276	unclassified	chr3	95920187	96007155	0	87343	+	87508	86803	86606	540	165	197	60	0.999336	0.99773	0.989692	0
PBE25638_skip_873b4ebd_a0d787db_139.pod5	0a0b0ea1-84e4-4f68-8e13-a59cd84ff4fe	a0d787db021a56fb511c873173417fd72e8840ce	1066	1	162340	175.172	162340	175.03	68655	27.8381	unclassified	chr1	18397092	18465772	0	68649	+	68753	68576	68406	73	104	170	60	0.999913	0.997521	0.994953	0
PBE25638_skip_873b4ebd_a0d787db_139.pod5	5462168b-0684-4ff0-9202-b83c3a8dbc36	a0d787db021a56fb511c873173417fd72e8840ce	1227	1	162322	271.735	162322	271.733	57308	2.76296	unclassified	*	-1	-1	-1	-1	*	0	0	0	0	0	0	0	0	0	0	0
PBE25638_skip_873b4ebd_a0d787db_139.pod5	a576d2e3-7bc4-4afd-af57-fb4f5f2087d6	a0d787db021a56fb511c873173417fd72e8840ce	1801	1	161790	223.904	161790	223.747	89347	27.9099	unclassified	chr4	110471316	110560680	2	89347	-	89449	89260	89118	85	104	142	60	0.999978	0.998409	0.9963	0
PBE25638_skip_873b4ebd_a0d787db_139.pod5	5739ed5d-1b34-45bc-b0f1-7c629bfdf23d	a0d787db021a56fb511c873173417fd72e8840ce	1475	1	162178	274.459	162178	274.457	91303	21.3501	unclassified	chr5	195457	287897	32	91296	+	92962	90742	90268	522	1698	474	60	0.999573	0.994776	0.97102	0
PBE25638_skip_873b4ebd_a0d787db_139.pod5	47b5b813-8274-494b-8ce7-01d6ccb8b14c	a0d787db021a56fb511c873173417fd72e8840ce	1406	2	162459	158.209	162459	158.026	67754	28.1364	unclassified	chr8	46533484	46583162	0	49645	+	49725	49598	49480	47	80	118	60	0.732724	0.997621	0.995073	0
PBE25638_skip_873b4ebd_a0d787db_139.pod5	688484f6-72fe-4b2e-bf3f-a3edb1b4aa78	a0d787db021a56fb511c873173417fd72e8840ce	1069	4	162493	195.11	162493	194.987	76590	27.0851	unclassified	chr8	54615539	54692136	0	76583	+	76687	76493	76427	90	104	66	60	0.999909	0.999137	0.99661	0
PBE25638_skip_873b4ebd_a0d787db_139.pod5	22086de3-0458-4d4a-a63e-9d439852752a	a0d787db021a56fb511c873173417fd72e8840ce	1756	3	162687	121.035	162687	120.914	47808	27.6168	unclassified	chr7	99524474	99571889	0	47808	+	47876	47347	47297	461	68	50	60	1	0.998944	0.987906	0
PBE25638_skip_873b4ebd_a0d787db_139.pod5	a377f474-08b0-4cf5-a2bb-430e45f74a94	a0d787db021a56fb511c873173417fd72e8840ce	1447	2	162424	183.567	162424	183.415	67641	31.5069	unclassified	chr19	29544971	29612534	7	67641	-	67692	67505	67376	129	58	129	60	0.999897	0.998089	0.995332	0
PBE25638_skip_873b4ebd_a0d787db_139.pod5	49d5d57d-896d-43a1-bb20-f25f8cbad650	a0d787db021a56fb511c873173417fd72e8840ce	1081	3	161774	203.446	161774	203.311	70603	25.9049	unclassified	chr6	71141466	71212064	9	70603	-	70731	70461	70247	133	137	214	60	0.999873	0.996963	0.993157	0
PBE25638_skip_873b4ebd_a0d787db_139.pod5	6c87bd57-2bf8-4e4e-9e9e-952670dec8fd	a0d787db021a56fb511c873173417fd72e8840ce	1647	3	163059	171.027	163059	170.863	60968	30.6447	unclassified	chr15	76315956	76376914	6	60968	-	61038	60882	60805	80	76	77	60	0.999902	0.998735	0.996183	0
PBE25638_skip_873b4ebd_a0d787db_139.pod5	da98e1b2-4062-4352-b582-92e3f2fe8455	a0d787db021a56fb511c873173417fd72e8840ce	1400	1	162026	337.948	162026	337.946	119435	19.7187	unclassified	chr2	46742948	46862384	23	119425	+	120096	118742	117867	660	694	875	60	0.999724	0.992631	0.98144	0
PBE25638_skip_873b4ebd_a0d787db_139.pod5	195735fe-ed3d-41ed-b2f9-d4aad35957f2	a0d787db021a56fb511c873173417fd72e8840ce	1447	2	162611	179.35	162611	179.256	65582	29.9524	unclassified	chr14	96948786	97014349	0	65582	+	65652	65493	65377	89	70	116	60	1	0.998229	0.995811	0
PBE25638_skip_873b4ebd_a0d787db_139.pod5	6e245643-980d-45d5-b818-61f1802f2a41	a0d787db021a56fb511c873173417fd72e8840ce	1017	1	162964	134.787	162964	134.671	48105	28.0487	unclassified	chr7	101549723	101597845	6	48105	-	48162	48059	47956	40	63	103	60	0.999875	0.997857	0.995723	0
PBE25638_skip_873b4ebd_a0d787db_139.pod5	5b8d2c7f-d4c5-40e5-ae00-d139480f4213	a0d787db021a56fb511c873173417fd72e8840ce	1551	1	163054	157.251	163054	157.153	65259	17.5476	unclassified	chr4	53177707	53242834	7	65259	-	65860	64519	63899	733	608	620	60	0.999893	0.99039	0.970225	0
PBE25638_skip_873b4ebd_a0d787db_139.pod5	50fec77b-dd4d-4508-b581-8a2fd76faecf	a0d787db021a56fb511c873173417fd72e8840ce	1981	1	162758	127.141	162758	126.965	41681	25.9993	unclassified	chr2	1460203	1501396	0	41681	+	41738	41136	41060	545	57	76	60	1	0.998152	0.983756	0
PBE25638_skip_873b4ebd_a0d787db_139.pod5	4f041cd4-7c53-48c1-ae07-76f5194abf0c	a0d787db021a56fb511c873173417fd72e8840ce	1551	1	162640	187.159	162641	187.072	80569	15.8078	unclassified	chr6	119111147	119192033	0	80386	+	81597	79675	78507	711	1211	1168	60	0.997729	0.98534	0.962131	0
PBE25638_skip_873b4ebd_a0d787db_139.pod5	475fd0e0-410f-4d0a-8a70-bef2456f5833	a0d787db021a56fb511c873173417fd72e8840ce	1069	4	162695	180.889	162695	180.781	70100	25.6058	unclassified	chr17	36620033	36690153	0	70100	-	70312	69908	69768	192	212	140	60	1	0.997997	0.992263	0
PBE25638_skip_873b4ebd_a0d787db_139.pod5	f19d3c84-c373-4e46-80ab-1bdb0fb11845	a0d787db021a56fb511c873173417fd72e8840ce	1069	4	163015	165.992	163015	165.99	72008	28.4763	unclassified	chr11	90778835	90850796	4	71970	-	72083	71844	71737	122	117	107	60	0.999417	0.998511	0.9952	0
PBE25638_skip_873b4ebd_a0d787db_139.pod5	cac4ae5d-98cc-4378-95e6-1ad7787c5f23	a0d787db021a56fb511c873173417fd72e8840ce	1768	2	163870	127.032	163871	126.629	18260	13.3069	unclassified	chr5	30698307	30709306	9	11387	-	11402	10975	10912	403	24	63	60	0.623111	0.99426	0.957025	0
PBE25638_skip_873b4ebd_a0d787db_139.pod5	9ecf84be-5496-42c7-af38-037145eab418	a0d787db021a56fb511c873173417fd72e8840ce	1131	2	163106	233.81	163106	233.603	83175	28.2895	unclassified	chr8	52456366	52539604	0	83175	+	83302	83111	82922	64	127	189	60	1	0.997726	0.995438	0
