filename	read_id	run_id	channel	mux	start_time	duration	template_start	template_duration	sequence_length_template	mean_qscore_template	barcode	alignment_genome	alignment_genome_start	alignment_genome_end	alignment_strand_start	alignment_strand_end	alignment_direction	alignment_length	alignment_num_aligned	alignment_num_correct	alignment_num_insertions	alignment_num_deletions	alignment_num_substitutions	alignment_mapq	alignment_strand_coverage	alignment_identity	alignment_accuracy	alignment_bed_hits
PBG64749_6b2c2a7a_f5b9d37a_73.pod5	1679a85d-8d48-4c19-bfb5-1ae9f4fccb7f	f5b9d37a6bda8a8d8f31f0d7b32ca6f19b945080	337	4	62230.1	69.4916	62230.2	69.3936	29905	22.9944	unclassified	chr1	10000	38332	1169	29905	-	28824	28244	28117	492	88	127	40	0.96091	0.995503	0.975472	0
PBG64749_6b2c2a7a_f5b9d37a_127.pod5	3a737ffc-77f4-4d19-bc7f-6acd7e73fd2e	f5b9d37a6bda8a8d8f31f0d7b32ca6f19b945080	1830	2	117685	6.1436	117685	5.994	1497	9.225	unclassified	chr1	10000	10320	1179	1497	-	322	316	315	2	4	1	14	0.212425	0.996835	0.978261	0
PBG64749_6b2c2a7a_f5b9d37a_140.pod5	2d515bdb-fc7c-4b07-8f53-0b0e4a077cbc	f5b9d37a6bda8a8d8f31f0d7b32ca6f19b945080	635	3	136691	62.5844	136691	62.5128	23187	22.1529	unclassified	chr1	10000	28696	4534	23187	-	18779	18570	18453	83	126	117	48	0.804459	0.993699	0.98264	0
PBG64749_6b2c2a7a_f5b9d37a_89.pod5	cf613f08-88f0-41d3-863e-09021b9957c5	f5b9d37a6bda8a8d8f31f0d7b32ca6f19b945080	2728	4	79716.6	57.6548	79716.8	57.4452	22473	27.5611	unclassified	chr1	10000	30349	2115	22473	-	20448	20259	20166	99	90	93	60	0.905887	0.995409	0.986209	0
PBG64749_6b2c2a7a_f5b9d37a_90.pod5	ddc60516-519f-41b9-8180-07e38552c3f4	f5b9d37a6bda8a8d8f31f0d7b32ca6f19b945080	2129	4	80727.6	9.3506	80727.6	9.3486	3572	19.2752	unclassified	chr1	10001	13250	252	3563	+	3346	3214	3130	97	35	84	1	0.926932	0.973864	0.935445	0
PBG64749_6b2c2a7a_f5b9d37a_168.pod5	4cda7754-f18a-4ec0-8baf-1335f6ea3863	f5b9d37a6bda8a8d8f31f0d7b32ca6f19b945080	2796	4	231737	70.998	231737	70.996	28197	26.6048	unclassified	chr1	10001	36146	1905	28190	+	26356	26074	25837	211	71	237	60	0.932191	0.99091	0.980308	0
PBG64749_6b2c2a7a_f5b9d37a_49.pod5	4385d8ab-9c8f-4e44-8936-e7851ddf3202	f5b9d37a6bda8a8d8f31f0d7b32ca6f19b945080	558	2	36109.9	11.4546	36109.9	11.4526	4053	26.1513	unclassified	chr1	10001	13413	519	4010	-	3509	3394	3332	97	18	62	1	0.861337	0.981732	0.949558	0
PBG64749_6b2c2a7a_f5b9d37a_157.pod5	ecc134ed-8f8b-414d-8b4c-6e31c8345bdc	f5b9d37a6bda8a8d8f31f0d7b32ca6f19b945080	2559	3	193009	10.8256	193009	10.8236	4181	27.856	unclassified	chr1	10001	13799	279	4147	-	3888	3778	3715	90	20	63	1	0.925138	0.983325	0.955504	0
PBG64749_6b2c2a7a_f5b9d37a_168.pod5	1837e727-d7a0-4488-99b8-fdc217c87f79	f5b9d37a6bda8a8d8f31f0d7b32ca6f19b945080	2796	4	231808	76.8812	231808	76.7172	28102	19.2191	unclassified	chr1	10001	36146	1877	28102	-	26383	25987	25753	238	158	234	60	0.933208	0.990996	0.976121	0
PBG64749_6b2c2a7a_f5b9d37a_63.pod5	a00aac9c-ab5b-44dc-8380-6d9685faec28	f5b9d37a6bda8a8d8f31f0d7b32ca6f19b945080	1626	4	49268.3	38.3096	49268.4	38.178	14957	26.9144	unclassified	chr1	10003	23963	783	14945	+	14197	13925	13826	237	35	99	60	0.946848	0.99289	0.973868	0
PBG64749_6b2c2a7a_f5b9d37a_54.pod5	84cf625e-95e6-460a-9465-1842759b5db4	f5b9d37a6bda8a8d8f31f0d7b32ca6f19b945080	510	2	40780.9	21.2204	40781	21.0768	7650	27.0256	unclassified	chr1	10003	16613	829	7650	-	6846	6585	6515	236	25	70	54	0.891634	0.98937	0.951651	0
PBG64749_6b2c2a7a_f5b9d37a_121.pod5	b81f89f9-e786-49b0-befb-da044175aa3c	f5b9d37a6bda8a8d8f31f0d7b32ca6f19b945080	2036	4	109331	5.9816	109331	5.7984	1019	21.956	unclassified	chr1	10003	10950	14	982	-	1009	906	888	62	41	18	58	0.949951	0.980132	0.880079	0
PBG64749_6b2c2a7a_f5b9d37a_26.pod5	3927220c-f994-4246-bbd1-b465ef223656	f5b9d37a6bda8a8d8f31f0d7b32ca6f19b945080	1377	3	17812.4	58.7336	17812.5	58.6368	23087	16.9817	unclassified	chr1	10075	30996	2132	23087	-	21055	20821	20649	134	100	172	17	0.907654	0.991739	0.980717	0
PBG64749_6b2c2a7a_f5b9d37a_92.pod5	a355aee6-ee53-47c3-a23f-1c0ac4a6c22c	f5b9d37a6bda8a8d8f31f0d7b32ca6f19b945080	1366	2	82130.1	1.3784	82130.2	1.284	486	24.6153	unclassified	chr1	10131	10604	11	486	-	485	463	453	12	10	10	38	0.977366	0.978402	0.934021	0
PBG64749_6b2c2a7a_f5b9d37a_72.pod5	eb72aa11-42fd-421e-8800-191d7add148d	f5b9d37a6bda8a8d8f31f0d7b32ca6f19b945080	1907	1	60403.5	77.5358	60403.5	77.5338	37515	16.4652	unclassified	chr1	10264	39738	7960	37506	+	29888	29132	28682	414	342	450	42	0.787578	0.984553	0.959649	0
PBG64749_6b2c2a7a_f5b9d37a_39.pod5	d1c25c5a-3792-4296-9f3d-911f21673c5b	f5b9d37a6bda8a8d8f31f0d7b32ca6f19b945080	1963	1	21057.6	126.218	21057.6	126.216	70077	14.8418	unclassified	chr1	10295	39586	8976	38247	+	29608	28954	28464	317	337	490	1	0.417698	0.983077	0.961362	0
PBG64749_6b2c2a7a_f5b9d37a_5.pod5	7adffe0b-fc06-413d-8d50-6713899896a5	f5b9d37a6bda8a8d8f31f0d7b32ca6f19b945080	795	2	3989.8	97.2248	3989.97	97.0488	40679	28.8315	unclassified	chr1	10319	45528	5499	40672	+	35292	35090	34997	83	119	93	59	0.864648	0.99735	0.991641	0
PBG64749_6b2c2a7a_f5b9d37a_67.pod5	9910c9de-e989-4c5b-98dd-f725ed49ab90	f5b9d37a6bda8a8d8f31f0d7b32ca6f19b945080	1159	3	54293.3	33.254	54293.4	33.1404	19060	20.5596	unclassified	chr1	10319	24322	5114	19060	-	14084	13865	13726	81	138	139	35	0.731689	0.989975	0.974581	0
PBG64749_6b2c2a7a_f5b9d37a_93.pod5	2c3b46b6-822f-48b0-aa1e-b307dc5c5747	f5b9d37a6bda8a8d8f31f0d7b32ca6f19b945080	226	3	82949.2	110.134	82949.3	109.999	46862	27.074	unclassified	chr1	10349	46734	10312	46861	+	36626	36308	36098	241	77	210	1	0.779928	0.994216	0.985584	0
PBG64749_6b2c2a7a_f5b9d37a_11.pod5	1d212edf-ca3f-4be4-8a3e-7fe26429c0f1	f5b9d37a6bda8a8d8f31f0d7b32ca6f19b945080	989	4	8066.38	94.0458	8066.38	94.0438	41087	25.3586	unclassified	chr1	10463	41884	9564	41078	+	31631	31304	31048	210	117	256	14	0.767007	0.991822	0.981569	0
PBG64749_6b2c2a7a_f5b9d37a_47.pod5	551d4645-7a71-4d6b-a7ae-9decce4e27dc	f5b9d37a6bda8a8d8f31f0d7b32ca6f19b945080	1731	1	30774.3	166.611	30774.4	166.43	70198	29.2129	unclassified	chr1	10463	71029	9221	70191	+	61065	60471	60065	499	95	406	38	0.868543	0.993286	0.983624	0
PBG64749_6b2c2a7a_f5b9d37a_10.pod5	386dcf88-3d79-4f18-b519-006e7f541453	f5b9d37a6bda8a8d8f31f0d7b32ca6f19b945080	989	4	7946.88	119.491	7947.08	119.293	41108	27.2128	unclassified	chr1	10463	41884	9546	41108	-	31618	31365	31137	197	56	228	13	0.767782	0.992731	0.984787	0
PBG64749_6b2c2a7a_f5b9d37a_120.pod5	1895f6a5-a583-414b-b0ec-a1fa6aa3696a	f5b9d37a6bda8a8d8f31f0d7b32ca6f19b945080	1108	4	103375	131.143	103375	130.993	49312	25.0242	unclassified	chr1	10463	50327	9294	49312	-	40106	39776	39452	242	88	324	7	0.811527	0.991854	0.983693	0
PBG64749_6b2c2a7a_f5b9d37a_15.pod5	1dad4bbd-a82f-44bc-948b-c3d1456de12a	f5b9d37a6bda8a8d8f31f0d7b32ca6f19b945080	625	4	7522.26	151.78	7522.26	151.778	53389	16.9098	unclassified	chr1	10478	50715	9573	53389	+	43993	40060	39575	3756	177	485	1	0.820693	0.987893	0.899575	0
PBG64749_6b2c2a7a_f5b9d37a_139.pod5	69d162c9-c7d5-46b2-aac7-62cb14d6c237	f5b9d37a6bda8a8d8f31f0d7b32ca6f19b945080	2655	2	129624	126.297	129624	126.112	50723	26.6506	unclassified	chr1	10478	38472	8805	36827	+	28105	27911	27652	111	83	259	1	0.552452	0.990721	0.983882	0
PBG64749_6b2c2a7a_f5b9d37a_139.pod5	c5f73359-dcab-459d-91c0-f535aeec2ce4	f5b9d37a6bda8a8d8f31f0d7b32ca6f19b945080	2655	2	129750	156.387	129750	156.302	53287	15.1691	unclassified	chr1	10478	38472	11426	39407	-	28106	27869	27583	112	125	286	1	0.5251	0.989738	0.981392	0
PBG64749_6b2c2a7a_f5b9d37a_150.pod5	2a088624-5fd8-4f2a-b327-f3cb094b0163	f5b9d37a6bda8a8d8f31f0d7b32ca6f19b945080	149	1	159740	160.386	159741	160.255	60337	19.5105	unclassified	chr1	10498	64404	5022	58975	+	54010	53849	53747	104	57	102	60	0.894194	0.998106	0.995131	0
PBG64749_6b2c2a7a_f5b9d37a_156.pod5	de089ad5-07e1-4560-a18b-bbe7cd5d6122	f5b9d37a6bda8a8d8f31f0d7b32ca6f19b945080	1526	3	177125	195.51	177126	195.413	76415	19.7473	unclassified	chr1	10498	77510	9169	76415	+	67762	66496	65789	750	516	707	39	0.88001	0.989368	0.970883	0
PBG64749_6b2c2a7a_f5b9d37a_37.pod5	1c39456e-69b7-4e17-a0b1-72965af0cfbf	f5b9d37a6bda8a8d8f31f0d7b32ca6f19b945080	2217	4	26819.3	31.7336	26819.4	31.6272	12256	28.5554	unclassified	chr1	11949	24204	5	12256	-	12263	12243	12218	8	12	25	60	0.999592	0.997958	0.99633	0
PBG64749_6b2c2a7a_f5b9d37a_33.pod5	4e2dd709-bdbe-465b-9a7d-de67f49d151f	f5b9d37a6bda8a8d8f31f0d7b32ca6f19b945080	1943	3	23278.1	16.9256	23278.3	16.7724	6363	25.1914	unclassified	chr1	11988	18348	0	6356	+	6371	6345	6326	11	15	19	60	0.9989	0.997006	0.992937	0
PBG64749_6b2c2a7a_f5b9d37a_33.pod5	eb118a24-7c19-4316-a12e-efc7a7988657	f5b9d37a6bda8a8d8f31f0d7b32ca6f19b945080	1943	3	23295.1	14.5916	23295.2	14.4948	6360	25.4514	unclassified	chr1	11988	18348	10	6360	-	6365	6345	6330	5	15	15	60	0.998428	0.997636	0.994501	0
PBG64749_6b2c2a7a_f5b9d37a_94.pod5	077087fb-6084-4102-ad9d-20a804a62780	f5b9d37a6bda8a8d8f31f0d7b32ca6f19b945080	2616	3	84550.9	15.326	84551	15.192	5712	25.8221	unclassified	chr1	12985	18695	7	5712	-	5720	5695	5680	10	15	15	60	0.998775	0.997366	0.993007	0
PBG64749_6b2c2a7a_f5b9d37a_57.pod5	7f7d9d94-20a4-446c-a3ba-8e1490daab9b	f5b9d37a6bda8a8d8f31f0d7b32ca6f19b945080	1217	3	43745.1	24.1112	43745.3	23.9928	8942	20.8987	unclassified	chr1	13494	22420	8	8942	-	8977	8883	8767	51	43	116	50	0.999105	0.986941	0.976607	0
PBG64749_6b2c2a7a_f5b9d37a_27.pod5	55e84a35-b536-4940-82cb-aff590a9824b	f5b9d37a6bda8a8d8f31f0d7b32ca6f19b945080	2124	1	18706.4	74.6972	18706.5	74.5848	29646	27.7526	unclassified	chr1	13541	43191	0	29646	-	29681	29615	29547	31	35	68	60	1	0.997704	0.995485	0
PBG64749_6b2c2a7a_f5b9d37a_58.pod5	f0a08e3a-be8c-4bc3-afac-42a4616a385c	f5b9d37a6bda8a8d8f31f0d7b32ca6f19b945080	1338	3	44905	24.7568	44905.1	24.6744	9269	26.482	unclassified	chr1	13603	22862	7	9269	-	9274	9247	9199	15	12	48	60	0.999245	0.994809	0.991913	0
PBG64749_6b2c2a7a_f5b9d37a_57.pod5	05cb85ef-03c1-4416-a03a-f1435038b396	f5b9d37a6bda8a8d8f31f0d7b32ca6f19b945080	2189	2	43546.5	1.3004	43546.7	1.1628	622	25.0085	unclassified	chr1	13820	14443	0	622	-	623	622	619	0	1	3	0	1	0.995177	0.993579	0
PBG64749_6b2c2a7a_f5b9d37a_101.pod5	728ba8dc-7121-46ea-9f7d-4d4940252873	f5b9d37a6bda8a8d8f31f0d7b32ca6f19b945080	1816	4	89646.6	15.9272	89646.8	15.7704	6680	18.6896	unclassified	chr1	14045	20711	5	6678	-	6709	6630	6558	43	36	72	34	0.998952	0.98914	0.977493	0
PBG64749_6b2c2a7a_f5b9d37a_142.pod5	594589e8-7911-40cc-95ff-31d8e2dff448	f5b9d37a6bda8a8d8f31f0d7b32ca6f19b945080	1489	4	141860	5.9372	141860	5.8116	2463	16.8855	unclassified	chr1	14545	17012	5	2463	-	2486	2439	2408	19	28	31	60	0.99797	0.98729	0.968624	0
PBG64749_6b2c2a7a_f5b9d37a_123.pod5	5d2ecb9a-893d-4cbf-90da-5ba73e48cb5c	f5b9d37a6bda8a8d8f31f0d7b32ca6f19b945080	190	2	112485	26.4786	112485	26.4766	9189	12.5772	unclassified	chr1	14547	23757	8	9148	-	9378	8972	8685	168	238	287	34	0.994668	0.968012	0.926104	0
PBG64749_6b2c2a7a_f5b9d37a_27.pod5	9ac7aea5-2003-4347-89d3-3a0aa29568c7	f5b9d37a6bda8a8d8f31f0d7b32ca6f19b945080	2902	2	18910.2	1.1312	18910.4	0.9552	384	30.7615	unclassified	chr1	14652	15031	0	378	+	379	378	378	0	1	0	15	0.984375	1	0.997361	0
PBG64749_6b2c2a7a_f5b9d37a_3.pod5	abb26901-3538-4b43-8145-3b3c323a97ce	f5b9d37a6bda8a8d8f31f0d7b32ca6f19b945080	554	4	2889.43	29.156	2889.57	29.016	11121	18.3831	unclassified	chr1	14777	25927	0	11112	+	11205	11057	10967	55	93	90	60	0.999191	0.99186	0.978759	0
PBG64749_6b2c2a7a_f5b9d37a_101.pod5	1b09e51e-265d-4e2e-82bf-b79522844bb2	f5b9d37a6bda8a8d8f31f0d7b32ca6f19b945080	2272	2	89595.5	0.782	89595.6	0.6636	254	18.1571	unclassified	chr1	14950	15192	0	242	+	242	242	242	0	0	0	0	0.952756	1	1	0
PBG64749_6b2c2a7a_f5b9d37a_121.pod5	a781d647-4837-4025-99e7-491c5605be71	f5b9d37a6bda8a8d8f31f0d7b32ca6f19b945080	1429	3	109013	21.4796	109013	21.3852	7960	27.3978	unclassified	chr1	15056	23007	0	7953	+	7958	7946	7907	7	5	39	48	0.999121	0.995092	0.993591	0
PBG64749_6b2c2a7a_f5b9d37a_118.pod5	6d7df5d7-0eda-45b6-b47a-184f00ec581e	f5b9d37a6bda8a8d8f31f0d7b32ca6f19b945080	1284	4	106878	1.0328	106878	1.0308	416	28.8503	unclassified	chr1	15082	15450	37	405	+	368	368	365	0	0	3	0	0.884615	0.991848	0.991848	0
PBG64749_6b2c2a7a_f5b9d37a_13.pod5	a89b6c0a-8c46-4429-84df-6b71b7b3d72d	f5b9d37a6bda8a8d8f31f0d7b32ca6f19b945080	2579	1	10035.1	7.8944	10035.2	7.7616	2954	25.6652	unclassified	chr1	15203	18146	0	2950	+	2951	2942	2938	8	1	4	60	0.998646	0.99864	0.995595	0
PBG64749_6b2c2a7a_f5b9d37a_13.pod5	3aeb8de8-4048-4d9a-acd9-b6f31edb6ff4	f5b9d37a6bda8a8d8f31f0d7b32ca6f19b945080	2579	1	10043	7.0256	10043.1	6.9156	2942	22.2502	unclassified	chr1	15208	18143	15	2942	-	2940	2922	2917	5	13	5	60	0.994901	0.998289	0.992177	0
PBG64749_6b2c2a7a_f5b9d37a_29.pod5	3c23e1f0-2b76-4b10-90ed-dd94f7cfa786	f5b9d37a6bda8a8d8f31f0d7b32ca6f19b945080	2533	4	20555.8	12.1364	20555.8	12.1344	3100	9.45089	unclassified	chr1	15229	18132	42	2855	+	2993	2723	2555	90	180	168	56	0.907419	0.938303	0.853659	0
PBG64749_6b2c2a7a_f5b9d37a_64.pod5	7220caf4-87bb-4660-95eb-ea010af63270	f5b9d37a6bda8a8d8f31f0d7b32ca6f19b945080	2355	2	49848.3	11.5004	49848.5	11.3484	3993	27.0198	unclassified	chr1	15612	19596	9	3993	-	3986	3982	3962	2	2	20	15	0.997746	0.994977	0.993979	0
PBG64749_6b2c2a7a_f5b9d37a_133.pod5	73f85542-a9e6-4bf7-9d9a-56fbb145ae87	f5b9d37a6bda8a8d8f31f0d7b32ca6f19b945080	1125	2	125884	9.909	125884	9.907	2590	16.6093	unclassified	chr1	15954	18533	6	2559	-	2593	2539	2512	14	40	27	60	0.985714	0.989366	0.968762	0
PBG64749_6b2c2a7a_f5b9d37a_23.pod5	933af6e7-b251-4689-99e8-6791c0dec34b	f5b9d37a6bda8a8d8f31f0d7b32ca6f19b945080	2456	1	16364.1	2.05	16364.1	2.048	866	26.0142	unclassified	chr1	15959	16784	12	836	-	826	823	818	1	2	5	0	0.951501	0.993925	0.990315	0
PBG64749_6b2c2a7a_f5b9d37a_28.pod5	da8358cf-3b95-4345-a1de-e3f8f7f8b69c	f5b9d37a6bda8a8d8f31f0d7b32ca6f19b945080	2600	4	19797.6	28.5536	19797.7	28.4208	10837	23.6234	unclassified	chr1	16049	26899	9	10837	-	10867	10811	10769	17	39	42	57	0.99917	0.996115	0.990982	0
PBG64749_6b2c2a7a_f5b9d37a_34.pod5	fa1456f8-0afd-477a-a038-3cbe396886cd	f5b9d37a6bda8a8d8f31f0d7b32ca6f19b945080	2935	3	24321.4	0.9512	24321.6	0.8184	322	19.0097	unclassified	chr1	16182	16495	0	315	+	315	313	311	2	0	2	13	0.978261	0.99361	0.987302	0
PBG64749_6b2c2a7a_f5b9d37a_34.pod5	532c03cf-17d1-4c1b-95cf-4bec27214f43	f5b9d37a6bda8a8d8f31f0d7b32ca6f19b945080	2935	3	24320.2	0.9704	24320.3	0.8652	327	21.2557	unclassified	chr1	16182	16496	13	327	-	314	314	312	0	0	2	13	0.960245	0.993631	0.993631	0
PBG64749_6b2c2a7a_f5b9d37a_79.pod5	56d957b1-3501-4799-b3d4-daf8a6c5ef47	f5b9d37a6bda8a8d8f31f0d7b32ca6f19b945080	595	2	69012.3	39.9786	69012.3	39.9766	13785	8.08455	unclassified	chr1	16209	26348	13	10154	+	10157	10123	10080	18	16	43	9	0.735655	0.995752	0.992419	0
PBG64749_6b2c2a7a_f5b9d37a_65.pod5	e2a7a996-f08c-4949-bae7-a0518bdd51ab	f5b9d37a6bda8a8d8f31f0d7b32ca6f19b945080	1947	4	50962.7	14.0108	50962.8	13.8564	5394	26.5599	unclassified	chr1	16572	21948	0	5381	+	5386	5371	5323	10	5	48	39	0.99759	0.991063	0.988303	0
PBG64749_6b2c2a7a_f5b9d37a_86.pod5	0a78327e-e513-4f3d-b963-4c0a9b70bf99	f5b9d37a6bda8a8d8f31f0d7b32ca6f19b945080	2751	3	77328.1	4.8584	77328.2	4.74	1960	26.5523	unclassified	chr1	16597	18561	1	1960	-	1966	1957	1952	2	7	5	59	0.99949	0.997445	0.992879	0
PBG64749_6b2c2a7a_f5b9d37a_155.pod5	706ea448-73e8-4fae-ba71-b32d2f03a9aa	f5b9d37a6bda8a8d8f31f0d7b32ca6f19b945080	2301	2	184464	3.0744	184464	3.0724	1280	25.6921	unclassified	chr1	16930	18216	0	1280	+	1286	1280	1277	0	6	3	60	1	0.997656	0.993002	0
PBG64749_6b2c2a7a_f5b9d37a_102.pod5	f53906cf-a01e-4f9b-a4bd-d09e2a9eb724	f5b9d37a6bda8a8d8f31f0d7b32ca6f19b945080	1854	1	90815.5	1.8282	90815.5	1.8262	730	19.2852	unclassified	chr1	17277	17968	31	717	+	692	685	682	1	6	3	60	0.939726	0.99562	0.985549	0
PBG64749_6b2c2a7a_f5b9d37a_36.pod5	b06233f9-736c-4536-889e-b894e083256c	f5b9d37a6bda8a8d8f31f0d7b32ca6f19b945080	2088	4	26260.1	12.2744	26260.2	12.1848	5043	29.1948	unclassified	chr1	17957	22998	4	5043	-	5042	5038	5027	1	3	11	7	0.999207	0.997817	0.997025	0
PBG64749_6b2c2a7a_f5b9d37a_142.pod5	3c300ad9-cb4e-49c0-9068-98936e4f1acb	f5b9d37a6bda8a8d8f31f0d7b32ca6f19b945080	1447	4	141449	8.0508	141449	8.0488	3699	21.7523	unclassified	chr1	18304	21997	6	3699	-	3705	3681	3662	12	12	19	45	0.998378	0.994838	0.988394	0
PBG64749_6b2c2a7a_f5b9d37a_19.pod5	ec711b18-ef3a-4b1e-ae07-58b0de1636b8	f5b9d37a6bda8a8d8f31f0d7b32ca6f19b945080	429	4	13556.6	9.176	13556.8	9.0048	3558	29.0804	unclassified	chr1	18385	21937	6	3558	-	3555	3549	3503	3	3	46	8	0.998314	0.987039	0.985373	0
PBG64749_6b2c2a7a_f5b9d37a_106.pod5	6134a4a8-d4a2-4d47-92c2-4f29b35af605	f5b9d37a6bda8a8d8f31f0d7b32ca6f19b945080	875	1	94980	12.424	94980	12.422	5631	9.95709	unclassified	chr1	18955	24626	33	5625	+	5820	5443	5086	149	228	357	1	0.993074	0.934411	0.873883	0
PBG64749_6b2c2a7a_f5b9d37a_106.pod5	1cfdb41b-0833-464b-8f4f-e7aa2c5098dc	f5b9d37a6bda8a8d8f31f0d7b32ca6f19b945080	875	1	94965.2	14.7404	94965.2	14.7384	5616	10.5164	unclassified	chr1	18955	24620	7	5580	-	5788	5450	5129	123	215	321	1	0.992343	0.941101	0.886144	0
PBG64749_6b2c2a7a_f5b9d37a_102.pod5	a1ae14aa-df8c-4df8-8a4a-1b169a3955ca	f5b9d37a6bda8a8d8f31f0d7b32ca6f19b945080	2422	2	90541.7	13.724	90541.8	13.596	4891	27.9682	unclassified	chr1	19136	24029	7	4891	-	4896	4881	4866	3	12	15	26	0.998569	0.996927	0.993873	0
PBG64749_6b2c2a7a_f5b9d37a_60.pod5	50333d64-fc46-47ed-9999-fc7ebbf27aca	f5b9d37a6bda8a8d8f31f0d7b32ca6f19b945080	386	4	47528.6	3.744	47528.6	3.742	1429	33.7584	unclassified	chr1	19442	20831	7	1397	-	1391	1388	1376	2	1	12	47	0.972708	0.991354	0.989216	0
PBG64749_6b2c2a7a_f5b9d37a_135.pod5	9ff577ab-46c9-486e-bb1d-d21943005f42	f5b9d37a6bda8a8d8f31f0d7b32ca6f19b945080	558	1	130000	5.3908	130000	5.3888	2281	18.6627	unclassified	chr1	19717	21955	11	2245	-	2250	2222	2209	12	16	13	60	0.979395	0.994149	0.981778	0
PBG64749_6b2c2a7a_f5b9d37a_95.pod5	c280d8bf-14a4-40e7-9bec-06bb43b05556	f5b9d37a6bda8a8d8f31f0d7b32ca6f19b945080	949	3	84676.3	5.9528	84676.3	5.9508	2704	20.7157	unclassified	chr1	19838	22517	22	2700	+	2690	2667	2631	11	12	36	38	0.990385	0.986502	0.978067	0
