filename	read_id	run_id	channel	mux	start_time	duration	template_start	template_duration	sequence_length_template	mean_qscore_template	barcode	alignment_genome	alignment_genome_start	alignment_genome_end	alignment_strand_start	alignment_strand_end	alignment_direction	alignment_length	alignment_num_aligned	alignment_num_correct	alignment_num_insertions	alignment_num_deletions	alignment_num_substitutions	alignment_mapq	alignment_strand_coverage	alignment_identity	alignment_accuracy	alignment_bed_hits
PBE62146_skip_1f47e940_86fa3a23_25.pod5	5b9382a5-fd42-4a3b-bd22-bc825032fbf9	86fa3a23034ac4d64733bd929ae4595285b3e5bc	1893	4	18702.1	3.644	18702.2	3.5088	619	17.4672	unclassified	chr12	47359890	47360504	0	619	-	619	614	613	5	0	1	60	1	0.998371	0.990307	0
PBE62146_skip_1f47e940_86fa3a23_25.pod5	9087e742-17d4-4794-b481-4adabf9006ff	86fa3a23034ac4d64733bd929ae4595285b3e5bc	1986	4	18696	1.8848	18696.1	1.7592	799	25.6795	unclassified	chr7	72202484	72203277	0	794	+	796	791	791	3	2	0	60	0.993742	1	0.993719	0
PBE62146_skip_1f47e940_86fa3a23_25.pod5	8a2cc802-392f-4f14-88a8-82a9f58165cb	86fa3a23034ac4d64733bd929ae4595285b3e5bc	384	1	18702.1	1.5346	18702.1	1.5326	424	7.07179	unclassified	*	-1	-1	-1	-1	*	0	0	0	0	0	0	0	0	0	0	0
PBE62146_skip_1f47e940_86fa3a23_25.pod5	e5864dc6-a53c-4321-b150-3721ea4f08cd	86fa3a23034ac4d64733bd929ae4595285b3e5bc	1500	1	18703.6	1.3724	18703.6	1.3704	470	9.01921	unclassified	chr11	123468097	123468527	9	428	-	441	408	381	11	22	27	13	0.891489	0.933824	0.863946	0
PBE62146_skip_1f47e940_86fa3a23_25.pod5	2310f316-8c04-470f-8be3-a0036b93d0a4	86fa3a23034ac4d64733bd929ae4595285b3e5bc	450	2	18697	2.3984	18697.1	2.2728	963	39.2451	unclassified	chr4	126143897	126144851	9	963	-	954	954	946	0	0	8	60	0.990654	0.991614	0.991614	0
PBE62146_skip_1f47e940_86fa3a23_25.pod5	632b16cb-605a-4a81-a06b-5afdaa9e46b8	86fa3a23034ac4d64733bd929ae4595285b3e5bc	1662	1	18701.5	2.4128	18701.7	2.22	882	27.0503	unclassified	chr12	18627232	18628103	0	871	+	871	871	870	0	0	1	60	0.987528	0.998852	0.998852	0
PBE62146_skip_1f47e940_86fa3a23_25.pod5	5f81b1c1-1f25-4ae3-84f0-d8351d624913	86fa3a23034ac4d64733bd929ae4595285b3e5bc	275	3	18702.6	1.338	18702.6	1.336	505	31.5449	unclassified	chr2	199954393	199954866	20	493	+	473	473	473	0	0	0	60	0.936634	1	1	0
PBE62146_skip_1f47e940_86fa3a23_25.pod5	3cb42b28-712d-4aa4-9870-5c11506330e2	86fa3a23034ac4d64733bd929ae4595285b3e5bc	2421	3	18697.9	1.9738	18697.9	1.9718	629	21.9066	unclassified	chr2	182919348	182919937	34	621	+	589	587	582	0	2	5	60	0.933227	0.991482	0.988115	0
PBE62146_skip_1f47e940_86fa3a23_25.pod5	09b1ddfe-ac85-4c78-b0e9-914b2e721dac	86fa3a23034ac4d64733bd929ae4595285b3e5bc	542	2	18701.1	1.6808	18701.2	1.5792	672	22.6053	unclassified	chr18	33580565	33581235	0	670	+	670	670	670	0	0	0	60	0.997024	1	1	0
PBE62146_skip_1f47e940_86fa3a23_25.pod5	548ea55f-da16-4fc6-b811-a65f547b7041	86fa3a23034ac4d64733bd929ae4595285b3e5bc	2923	3	18699	1.442	18699.1	1.338	806	19.855	unclassified	chr1	55995985	55996791	0	799	+	806	799	797	0	7	2	60	0.991315	0.997497	0.988834	0
PBE62146_skip_1f47e940_86fa3a23_25.pod5	96e6cab3-ea34-43ec-bd66-8508e2a60466	86fa3a23034ac4d64733bd929ae4595285b3e5bc	1778	2	18704.2	2.2508	18704.3	2.13	887	30.3045	unclassified	chr20	35665387	35666273	0	887	+	888	885	885	2	1	0	60	1	1	0.996622	0
PBE62146_skip_1f47e940_86fa3a23_25.pod5	cc8edc95-560f-4626-8467-ead51954ba45	86fa3a23034ac4d64733bd929ae4595285b3e5bc	2055	3	18700.7	2.294	18700.7	2.292	1016	24.8608	unclassified	chr13	103973072	103974041	13	984	-	971	969	967	2	0	2	60	0.955709	0.997936	0.995881	0
PBE62146_skip_1f47e940_86fa3a23_25.pod5	a23a0287-38f6-41b9-8436-7a21431fe6c4	86fa3a23034ac4d64733bd929ae4595285b3e5bc	2055	3	18703.3	3.0212	18703.4	2.9004	1301	24.9099	unclassified	chr11	63685474	63686770	0	1301	+	1302	1295	1294	6	1	1	60	1	0.999228	0.993856	0
PBE62146_skip_1f47e940_86fa3a23_25.pod5	cffc8fbe-227d-409a-bd10-916bf19f7d43	86fa3a23034ac4d64733bd929ae4595285b3e5bc	1884	4	18698.4	4.2176	18698.5	4.1016	1767	29.4514	unclassified	chr3	15965718	15967466	0	1761	+	1761	1748	1742	13	0	6	60	0.996604	0.996567	0.989211	0
PBE62146_skip_1f47e940_86fa3a23_25.pod5	2a9f0127-b07d-488f-9dc9-17aa954ca2cf	86fa3a23034ac4d64733bd929ae4595285b3e5bc	2867	1	18695.6	2.3314	18695.6	2.3294	428	2.23439	unclassified	*	-1	-1	-1	-1	*	0	0	0	0	0	0	0	0	0	0	0
PBE62146_skip_1f47e940_86fa3a23_25.pod5	201dec04-b879-4331-8257-ef4b2a250f35	86fa3a23034ac4d64733bd929ae4595285b3e5bc	1820	2	18695.3	5.3264	18695.5	5.1072	1966	28.9578	unclassified	chrX	51638350	51640308	5	1966	-	1961	1958	1955	3	0	3	60	0.997457	0.998468	0.99694	0
PBE62146_skip_1f47e940_86fa3a23_25.pod5	76ce856b-89cd-40c3-a072-bd0a6d2c1317	86fa3a23034ac4d64733bd929ae4595285b3e5bc	1614	2	18694.6	2.4614	18694.6	2.4594	596	8.95457	unclassified	chr17	68491739	68492294	41	595	+	588	521	477	33	34	44	25	0.92953	0.915547	0.811224	0
PBE62146_skip_1f47e940_86fa3a23_25.pod5	e6d7d0fc-e321-4806-9f47-eddd1832fc85	86fa3a23034ac4d64733bd929ae4595285b3e5bc	2708	2	18700.4	4.2922	18700.4	4.2902	1781	35.9078	unclassified	chr7	153489998	153491748	28	1774	+	1751	1745	1744	1	5	1	60	0.980348	0.999427	0.996002	0
PBE62146_skip_1f47e940_86fa3a23_25.pod5	67252bfa-0ec6-4d42-8112-7591a7b8458f	86fa3a23034ac4d64733bd929ae4595285b3e5bc	206	1	18695.2	4.58	18695.4	4.404	1946	26.3948	unclassified	chr10	50715782	50717728	0	1946	-	1947	1945	1944	1	1	1	60	1	0.999486	0.998459	0
PBE62146_skip_1f47e940_86fa3a23_25.pod5	45b9124f-8d83-4c6a-ba15-b7f0cb303433	86fa3a23034ac4d64733bd929ae4595285b3e5bc	688	1	18693.3	4.768	18693.3	4.766	1921	11.2949	unclassified	chr12	77027342	77029249	37	1908	+	1941	1837	1773	34	70	64	60	0.973972	0.965161	0.913447	0
PBE62146_skip_1f47e940_86fa3a23_25.pod5	d2cc9717-732d-4051-b89d-0ea472d81a9c	86fa3a23034ac4d64733bd929ae4595285b3e5bc	2331	1	18692.9	5.1292	18692.9	5.1272	2373	16.1538	unclassified	chr7	79398668	79401017	0	2334	-	2362	2321	2284	13	28	37	60	0.983565	0.984059	0.966977	0
PBE62146_skip_1f47e940_86fa3a23_25.pod5	5f23c508-6dc5-40c5-be8b-911f321241db	86fa3a23034ac4d64733bd929ae4595285b3e5bc	2394	2	18697.5	4.4156	18697.7	4.254	1776	30.6152	unclassified	chr16	19620737	19622503	0	1776	-	1776	1766	1759	10	0	7	60	1	0.996036	0.990428	0
PBE62146_skip_1f47e940_86fa3a23_25.pod5	6371a92a-ed47-4d8a-a36d-e132c41506d5	86fa3a23034ac4d64733bd929ae4595285b3e5bc	837	3	18692.5	7.0614	18692.5	7.0594	2944	26.7911	unclassified	chr5	111731300	111734205	34	2936	+	2909	2898	2895	4	7	3	60	0.985734	0.998965	0.995187	0
PBE62146_skip_1f47e940_86fa3a23_25.pod5	7569f5f6-892e-412e-b0d0-5eac529d60a4	86fa3a23034ac4d64733bd929ae4595285b3e5bc	2388	2	18691.3	7.4192	18691.4	7.296	2963	25.4605	unclassified	chr14	43084324	43087290	0	2961	+	2968	2959	2953	2	7	6	60	0.999325	0.997972	0.994946	0
PBE62146_skip_1f47e940_86fa3a23_25.pod5	45932bef-d4e1-4fe9-834c-48db33212d43	86fa3a23034ac4d64733bd929ae4595285b3e5bc	456	2	18698.8	5.1192	18698.8	5.1172	2718	25.322	unclassified	chr5	49656365	49659067	3	2708	+	2925	2482	2151	223	220	331	1	0.995217	0.86664	0.735385	0
PBE62146_skip_1f47e940_86fa3a23_25.pod5	95aa1c4a-4594-412e-915e-e8072b323d77	86fa3a23034ac4d64733bd929ae4595285b3e5bc	1795	2	18698.9	6.6018	18698.9	6.5998	2889	29.4104	unclassified	chr9	23227344	23230202	0	2857	-	2860	2855	2854	2	3	1	60	0.988923	0.99965	0.997902	0
PBE62146_skip_1f47e940_86fa3a23_25.pod5	e386bdb7-7490-440c-9395-068b626cf832	86fa3a23034ac4d64733bd929ae4595285b3e5bc	1812	3	18696.9	6.8112	18696.9	6.8092	2564	30.4957	unclassified	chr12	48874343	48876870	0	2532	-	2532	2527	2519	5	0	8	60	0.98752	0.996834	0.994866	0
PBE62146_skip_1f47e940_86fa3a23_25.pod5	11071dc6-f205-4dd2-9d94-aeddfc4dd974	86fa3a23034ac4d64733bd929ae4595285b3e5bc	57	4	18692.1	6.9236	18692.2	6.8244	2986	39.3078	unclassified	chr18	58816292	58819282	0	2986	-	2991	2985	2979	1	5	6	60	1	0.99799	0.995988	0
PBE62146_skip_1f47e940_86fa3a23_25.pod5	e8b61bc3-5d7f-4276-9ad0-231132af32e5	86fa3a23034ac4d64733bd929ae4595285b3e5bc	1681	1	18682.6	14.72	18682.7	14.6016	5264	42.3012	unclassified	chr9	60624792	60630047	0	5257	+	5259	5253	5138	4	2	115	1	0.99867	0.978108	0.976992	0
PBE62146_skip_1f47e940_86fa3a23_25.pod5	8e42cd42-388c-445f-9dee-674d6e1a0eb7	86fa3a23034ac4d64733bd929ae4595285b3e5bc	2315	3	18689.8	7.4994	18689.8	7.4974	3550	20.1936	unclassified	chr4	74087157	74090677	11	3512	-	3531	3490	3466	11	30	24	60	0.986197	0.993123	0.981592	0
PBE62146_skip_1f47e940_86fa3a23_25.pod5	2b2bc80f-d60b-4834-a363-8f89bb52b9c6	86fa3a23034ac4d64733bd929ae4595285b3e5bc	2946	3	18696.2	2.8724	18696.4	2.7516	1112	23.8646	unclassified	chr5	24382342	24383454	0	1112	-	1112	1112	1109	0	0	3	60	1	0.997302	0.997302	0
PBE62146_skip_1f47e940_86fa3a23_25.pod5	fd4de6a4-9b05-4e1d-8887-0cc38ff6f8d1	86fa3a23034ac4d64733bd929ae4595285b3e5bc	2377	1	18698.2	4.42	18698.2	4.418	1956	24.1625	unclassified	chr11	58312807	58314732	33	1956	+	1928	1920	1916	3	5	4	60	0.983129	0.997917	0.993776	0
PBE62146_skip_1f47e940_86fa3a23_25.pod5	fe07df47-7ac5-4b4e-a3b4-d294a82f78eb	86fa3a23034ac4d64733bd929ae4595285b3e5bc	2694	2	18695.3	8.0744	18695.3	8.0724	1369	7.10004	unclassified	chr2	61046671	61047496	37	863	+	831	820	810	6	5	10	60	0.60336	0.987805	0.974729	0
PBE62146_skip_1f47e940_86fa3a23_25.pod5	5782d6b1-0cbe-4e92-9141-c075f7781ad0	86fa3a23034ac4d64733bd929ae4595285b3e5bc	1907	3	18705.7	1.676	18705.7	1.5984	678	25.1257	unclassified	chr11	127228388	127229065	0	678	+	679	676	671	2	1	5	60	1	0.992604	0.988218	0
PBE62146_skip_1f47e940_86fa3a23_25.pod5	3b9f7d0e-8b48-48f6-a373-c9ce48a8373b	86fa3a23034ac4d64733bd929ae4595285b3e5bc	1065	3	18703.8	2.5694	18703.8	2.5674	1100	18.5054	unclassified	chr10	24138434	24139511	30	1100	+	1078	1069	1053	1	8	16	60	0.972727	0.985033	0.976809	0
PBE62146_skip_1f47e940_86fa3a23_25.pod5	74d467e7-e425-439f-a97f-f90ce91105f5	86fa3a23034ac4d64733bd929ae4595285b3e5bc	1387	2	18691.8	7.4324	18691.9	7.3284	2880	24.5532	unclassified	chr16	50714743	50717634	0	2880	+	2895	2876	2869	4	15	7	60	1	0.997566	0.991019	0
PBE62146_skip_1f47e940_86fa3a23_25.pod5	cba514f6-835b-472c-b9d9-b0ae356afff0	86fa3a23034ac4d64733bd929ae4595285b3e5bc	166	3	18696	2.3528	18696.1	2.2224	948	26.6436	unclassified	chr4	103837849	103838785	11	948	-	937	936	936	1	0	0	60	0.988397	1	0.998933	0
PBE62146_skip_1f47e940_86fa3a23_25.pod5	deba82ba-4cb9-4155-8f6d-397d8d0dbc7a	86fa3a23034ac4d64733bd929ae4595285b3e5bc	177	2	18693.3	4.2116	18693.4	4.1076	1673	28.334	unclassified	chr16	62155367	62157040	0	1673	-	1673	1673	1670	0	0	3	60	1	0.998207	0.998207	0
PBE62146_skip_1f47e940_86fa3a23_25.pod5	714600a8-fb1b-42cf-acc4-dac6c112d3ae	86fa3a23034ac4d64733bd929ae4595285b3e5bc	1135	1	18690.9	6.6512	18691	6.5076	2466	23.3308	unclassified	chr1	37690311	37692770	1	2460	+	2462	2456	2445	3	3	11	60	0.997161	0.995521	0.993095	0
PBE62146_skip_1f47e940_86fa3a23_25.pod5	3dbb77ce-b94c-4bf9-a2a4-08e6cd88cdd1	86fa3a23034ac4d64733bd929ae4595285b3e5bc	408	1	18688.4	9.1526	18688.4	9.1506	2684	23.4702	unclassified	chr11	70665886	70668540	5	2656	-	2657	2648	2645	3	6	3	60	0.987705	0.998867	0.995484	0
PBE62146_skip_1f47e940_86fa3a23_25.pod5	dc6590bd-d141-4f52-b3f2-62037eb30d29	86fa3a23034ac4d64733bd929ae4595285b3e5bc	1682	2	18691.5	7.508	18691.6	7.4304	2169	9.88957	unclassified	chr4	136867793	136869063	0	1272	+	1273	1269	1264	3	1	5	60	0.586445	0.99606	0.99293	0
PBE62146_skip_1f47e940_86fa3a23_25.pod5	68287fab-f7ee-4297-9b98-d9f7b941796d	86fa3a23034ac4d64733bd929ae4595285b3e5bc	2167	1	18705.2	1.7522	18705.2	1.7502	593	29.0945	unclassified	chr18	68602201	68602752	30	580	+	551	550	550	0	1	0	60	0.927487	1	0.998185	0
PBE62146_skip_1f47e940_86fa3a23_25.pod5	09a4cb51-ed14-44b4-8d11-b0fce180f6af	86fa3a23034ac4d64733bd929ae4595285b3e5bc	840	3	18698.5	2.2094	18698.5	2.2074	1011	25.9119	unclassified	chr12	56775145	56776115	13	979	-	970	966	965	0	4	1	60	0.95549	0.998965	0.994845	0
PBE62146_skip_1f47e940_86fa3a23_25.pod5	1dfb93e8-c137-48f1-82b1-3ee88c597762	86fa3a23034ac4d64733bd929ae4595285b3e5bc	1987	3	18694	7.3104	18694	7.3084	2091	19.9205	unclassified	chr1	94036506	94038591	3	2084	+	2087	2079	2066	2	6	13	60	0.995218	0.993747	0.989938	0
PBE62146_skip_1f47e940_86fa3a23_25.pod5	e2d3649e-767a-4f36-acd5-e741b18b2879	86fa3a23034ac4d64733bd929ae4595285b3e5bc	2143	3	18693.9	6.674	18694.1	6.4524	2676	23.91	unclassified	chr8	110391435	110394098	10	2676	-	2666	2663	2660	3	0	3	60	0.996263	0.998873	0.997749	0
PBE62146_skip_1f47e940_86fa3a23_25.pod5	c5432895-6067-485e-a18f-81290f373b10	86fa3a23034ac4d64733bd929ae4595285b3e5bc	1602	1	18699.9	4.5312	18699.9	4.5292	2151	9.73394	unclassified	chr4	41615620	41617752	9	2110	-	2191	2042	1911	59	90	131	60	0.976755	0.935847	0.872204	0
PBE62146_skip_1f47e940_86fa3a23_25.pod5	3ef4a767-5f4d-4264-a7e0-2b96519f93a5	86fa3a23034ac4d64733bd929ae4595285b3e5bc	2974	4	18695	6.3884	18695.1	6.3036	2559	28.4664	unclassified	chr2	157394719	157397272	0	2553	+	2554	2552	2552	1	1	0	60	0.997655	1	0.999217	0
PBE62146_skip_1f47e940_86fa3a23_25.pod5	398be5a6-d7f6-490d-8cc2-efa8165c3d5a	86fa3a23034ac4d64733bd929ae4595285b3e5bc	699	4	18693.7	7.1348	18693.8	7.0176	4324	22.9235	unclassified	chr2	208323978	208328282	0	4304	+	4314	4294	4275	10	10	19	60	0.995375	0.995575	0.99096	0
PBE62146_skip_1f47e940_86fa3a23_25.pod5	7f6f56ee-74a2-423a-a7b7-c6f054c1aac3	86fa3a23034ac4d64733bd929ae4595285b3e5bc	1351	3	18696.5	3.5694	18696.5	3.5674	1367	37.329	unclassified	chr1	143217085	143218445	3	1361	+	1360	1358	1321	0	2	37	60	0.993416	0.972754	0.971324	0
PBE62146_skip_1f47e940_86fa3a23_25.pod5	e471c820-5d22-41f8-b911-2081ec11b853	86fa3a23034ac4d64733bd929ae4595285b3e5bc	1776	4	18693.6	3.8048	18693.7	3.7056	1532	23.2005	unclassified	chr11	54702609	54704151	0	1532	+	1542	1532	1529	0	10	3	60	1	0.998042	0.991569	0
PBE62146_skip_1f47e940_86fa3a23_25.pod5	720276bd-1250-42ba-a704-77f90f2c115b	86fa3a23034ac4d64733bd929ae4595285b3e5bc	2147	3	18691.7	6.8144	18691.8	6.714	2855	25.9566	unclassified	chr5	19087432	19090271	6	2855	-	2850	2838	2825	11	1	13	60	0.997898	0.995419	0.991228	0
PBE62146_skip_1f47e940_86fa3a23_25.pod5	cec781ce-823c-4485-82cf-003c480af6ed	86fa3a23034ac4d64733bd929ae4595285b3e5bc	1374	3	18696	1.8674	18696	1.8654	838	11.0399	unclassified	chr2	214102543	214103355	29	830	+	826	787	755	14	25	32	60	0.955847	0.959339	0.914044	0
PBE62146_skip_1f47e940_86fa3a23_25.pod5	a8a5ac79-8449-4dcd-8833-2eee4b604241	86fa3a23034ac4d64733bd929ae4595285b3e5bc	2896	2	18693	3.884	18693.1	3.7872	1522	28.4448	unclassified	chr3	80332457	80333974	0	1515	+	1518	1514	1512	1	3	2	60	0.995401	0.998679	0.996047	0
PBE62146_skip_1f47e940_86fa3a23_25.pod5	6e4b189c-8bb6-44c6-bef2-826bedd2b3a1	86fa3a23034ac4d64733bd929ae4595285b3e5bc	449	4	18699.3	1.5926	18699.3	1.5906	568	22.9263	unclassified	chr2	93009838	93010361	32	555	+	523	523	520	0	0	3	1	0.920775	0.994264	0.994264	0
PBE62146_skip_1f47e940_86fa3a23_25.pod5	0b94679d-5c95-464a-b085-1fa81be5cec4	86fa3a23034ac4d64733bd929ae4595285b3e5bc	1261	1	18693.7	6.4128	18693.7	6.4108	2734	20.7006	unclassified	chr13	95335805	95338520	29	2734	+	2719	2701	2688	4	14	13	60	0.989393	0.995187	0.988599	0
PBE62146_skip_1f47e940_86fa3a23_25.pod5	2aa82a14-19ca-4a24-bcbc-31be33e6c631	86fa3a23034ac4d64733bd929ae4595285b3e5bc	1426	1	18692.1	5.1848	18692.3	5.0136	2048	20.7434	unclassified	chr10	70404003	70406062	0	2048	+	2061	2046	2037	2	13	9	60	1	0.995601	0.988355	0
PBE62146_skip_1f47e940_86fa3a23_25.pod5	35f0b892-a450-4705-8227-69610d20dd2b	86fa3a23034ac4d64733bd929ae4595285b3e5bc	1145	4	18696.2	5.3588	18696.3	5.2692	2205	25.0812	unclassified	chr3	173566770	173568964	0	2199	+	2200	2193	2189	6	1	4	60	0.997279	0.998176	0.995	0
PBE62146_skip_1f47e940_86fa3a23_25.pod5	391934c1-08cc-41ab-ab52-e093049dc37d	86fa3a23034ac4d64733bd929ae4595285b3e5bc	2293	3	18698.6	2.2628	18698.7	2.1108	721	24.4626	unclassified	chr20	26363667	26364240	0	573	-	573	573	570	0	0	3	60	0.79473	0.994764	0.994764	0
PBE62146_skip_1f47e940_86fa3a23_25.pod5	d110a8a3-be51-4cdf-90fd-6f8c571e3674	86fa3a23034ac4d64733bd929ae4595285b3e5bc	2284	4	18690.3	7.0148	18690.4	6.93	2704	30.9815	unclassified	chr8	3530064	3532766	0	2704	+	2708	2698	2692	6	4	6	60	1	0.997776	0.994092	0
PBE62146_skip_1f47e940_86fa3a23_25.pod5	e43db35a-147f-4ee2-981f-09b538053f41	86fa3a23034ac4d64733bd929ae4595285b3e5bc	869	1	18694.1	4.3498	18694.1	4.3478	2151	18.9962	unclassified	chr13	112321698	112323812	7	2119	-	2120	2106	2097	6	8	9	60	0.981869	0.995726	0.989151	0
PBE62146_skip_1f47e940_86fa3a23_25.pod5	7e80f8f1-7e91-4752-831a-40d910c089cf	86fa3a23034ac4d64733bd929ae4595285b3e5bc	356	4	18690	8.9024	18690.1	8.7672	3626	27.4133	unclassified	chr3	99702955	99706575	6	3626	-	3625	3615	3610	5	5	5	60	0.998345	0.998617	0.995862	0
PBE62146_skip_1f47e940_86fa3a23_25.pod5	c6a7f39f-bcbd-4cdf-8da7-99c841f134ed	86fa3a23034ac4d64733bd929ae4595285b3e5bc	441	2	18691.6	6.8696	18691.7	6.774	2871	21.404	unclassified	chr3	149557522	149560392	0	2864	+	2874	2860	2846	4	10	14	60	0.997562	0.995105	0.990258	0
PBE62146_skip_1f47e940_86fa3a23_25.pod5	f5f42950-d050-4dbc-97af-de3c7dd21672	86fa3a23034ac4d64733bd929ae4595285b3e5bc	1119	3	18684	13.7456	18684.1	13.6176	5627	25.9078	unclassified	chr6	46739758	46745373	0	5619	+	5628	5606	5601	13	9	5	60	0.998578	0.999108	0.995203	0
PBE62146_skip_1f47e940_86fa3a23_25.pod5	521d7a1a-a87f-4b6a-99d2-2d6b0903ca69	86fa3a23034ac4d64733bd929ae4595285b3e5bc	1187	4	18702	1.6368	18702	1.6348	754	21.5796	unclassified	chr9	137615801	137616559	1	754	-	758	753	748	0	5	5	60	0.998674	0.99336	0.986807	0
PBE62146_skip_1f47e940_86fa3a23_25.pod5	30fad913-e431-428c-8a3d-aaa31efa09ce	86fa3a23034ac4d64733bd929ae4595285b3e5bc	2322	1	18698.8	4.7768	18699	4.668	2132	29.0886	unclassified	chr15	60455720	60457830	0	2132	+	2132	2110	2104	22	0	6	60	1	0.997156	0.986867	0
PBE62146_skip_1f47e940_86fa3a23_25.pod5	a3e3ea54-1093-438f-86cb-9558b9199989	86fa3a23034ac4d64733bd929ae4595285b3e5bc	125	1	18695	3.3318	18695	3.3298	1157	9.51894	unclassified	chr17	58535922	58536733	36	833	+	827	781	743	16	30	38	60	0.68885	0.951344	0.898428	0
PBE62146_skip_1f47e940_86fa3a23_25.pod5	86ec8750-eddb-417f-b9d1-64a7ae42ba13	86fa3a23034ac4d64733bd929ae4595285b3e5bc	718	1	18688.5	9.5994	18688.5	9.5974	4353	27.3598	unclassified	chr1	31183274	31187592	9	4316	-	4320	4305	4300	2	13	5	60	0.989433	0.998839	0.99537	0
PBE62146_skip_1f47e940_86fa3a23_25.pod5	f2013eb2-7dd6-4a0e-b8ad-eb06dd39e5d5	86fa3a23034ac4d64733bd929ae4595285b3e5bc	65	4	18695.3	5.708	18695.5	5.508	1391	28.8098	unclassified	chr16	57540215	57541601	6	1391	-	1386	1385	1381	0	1	4	60	0.995687	0.997112	0.996392	0
PBE62146_skip_1f47e940_86fa3a23_25.pod5	34840dd4-664d-491b-aba6-1fffd93fe558	86fa3a23034ac4d64733bd929ae4595285b3e5bc	762	3	18701	2.2976	18701	2.2104	954	27.7834	unclassified	chr16	80663287	80664230	0	943	+	943	943	943	0	0	0	60	0.98847	1	1	0
PBE62146_skip_1f47e940_86fa3a23_25.pod5	b7d21362-d59c-4f3e-8f17-9a2c01f8cd66	86fa3a23034ac4d64733bd929ae4595285b3e5bc	468	1	18683.2	14.8232	18683.3	14.7288	6459	22.693	unclassified	chr11	65574609	65581079	0	6452	+	6479	6443	6415	9	27	28	60	0.998916	0.995654	0.990122	0
